Time,Average Requests,Upper CI,Lower CI
465300,0.000176298157454,0.00019236352817,0.000160232786738
466200,0.00016959798995,0.000186615329237,0.000152580650663
467100,0.000173366834171,0.00019042911371,0.000156304554632
468000,0.000168341708543,0.000184538981102,0.000152144435983
468900,0.000181742043551,0.000198444339244,0.000165039747858
469800,0.000175041876047,0.000191688524927,0.000158395227167
470700,0.000172529313233,0.000189052452564,0.000156006173902
471600,0.000179648241206,0.000196464464741,0.000162832017671
472500,0.000181742043551,0.000197696627658,0.000165787459445
473400,0.000164991624791,0.000180737379221,0.00014924587036
474300,0.000158291457286,0.000173966060493,0.00014261685408
475200,0.000159128978224,0.00017603133755,0.000142226618899
476100,0.000166247906198,0.000182797091784,0.000149698720612
477000,0.000169179229481,0.000186129035019,0.000152229423943
477900,0.000182998324958,0.000200372868607,0.000165623781309
478800,0.000168341708543,0.000185033929984,0.000151649487101
479700,0.000154522613065,0.000170675562128,0.000138369664003
480600,0.000177554438861,0.000194877884077,0.000160230993645
481500,0.000172948073702,0.000189125862238,0.000156770285166
482400,0.000178810720268,0.000194914549354,0.000162706891182
483300,0.000184254606365,0.000201779539028,0.000166729673702
484200,0.000159128978224,0.000175081691653,0.000143176264796
485100,0.000173366834171,0.000189530906973,0.000157202761368
486000,0.000152847571189,0.000168871343827,0.000136823798552
486900,0.0001905360134,0.000207908370757,0.000173163656044
487800,0.000178810720268,0.000194745183081,0.000162876257455
488700,0.000178391959799,0.000196417681616,0.000160366237982
489600,0.00016122278057,0.000177705600604,0.000144739960535
490500,0.000161641541039,0.00017773833473,0.000145544747348
491400,0.000172529313233,0.000189052452564,0.000156006173902
492300,0.000162060301508,0.000178561875487,0.000145558727528
493200,0.000168760469012,0.000185028566418,0.000152492371606
494100,0.000166666666667,0.00018360894739,0.000149724385944
495000,0.000157453936348,0.000173785824993,0.000141122047704
495900,0.000164991624791,0.000180823298285,0.000149159951296
496800,0.000164154103853,0.000180680526861,0.000147627680844
497700,0.000183417085427,0.000199520282717,0.000167313888137
498600,0.000173366834171,0.000190349421725,0.000156384246617
499500,0.000164991624791,0.000181204300367,0.000148778949215
500400,0.000172529313233,0.000189377652781,0.000155680973685
501300,0.000177135678392,0.000192829958134,0.00016144139865
502200,0.000174623115578,0.000192000782024,0.000157245449131
503100,0.000164572864322,0.000180839293897,0.000148306434746
504000,0.00016959798995,0.000186495332399,0.000152700647501
504900,0.000188023450586,0.000205490192727,0.000170556708446
505800,0.000166247906198,0.000182127790303,0.000150368022093
506700,0.000164154103853,0.000181442745685,0.00014686546202
507600,0.000171273031826,0.000187876556873,0.000154669506779
508500,0.000171273031826,0.000187420941202,0.000155125122449
509400,0.000171273031826,0.000188399392028,0.000154146671623
510300,0.000176298157454,0.000192862418818,0.00015973389609
511200,0.000167085427136,0.000183935497677,0.000150235356594
512100,0.000179648241206,0.000196664942754,0.000162631539658
513000,0.000160804020101,0.000177090993762,0.000144517046439
513900,0.000171691792295,0.00018795192427,0.000155431660319
514800,0.000175460636516,0.000192174907787,0.000158746365245
515700,0.000179229480737,0.000195816534536,0.000162642426938
516600,0.000164991624791,0.000181739341624,0.000148243907957
517500,0.000174623115578,0.000191645874679,0.000157600356477
518400,0.000177135678392,0.000194589678853,0.00015968167793
519300,0.000183835845896,0.000201871160356,0.000165800531436
520200,0.00017797319933,0.000193980031276,0.000161966367384
521100,0.000180067001675,0.00019750268911,0.00016263131424
522000,0.000184254606365,0.000200535582,0.00016797363073
522900,0.000177554438861,0.000193828080573,0.000161280797149
523800,0.000170854271357,0.000187993181492,0.000153715361222
524700,0.000170016750419,0.000187337846258,0.00015269565458
525600,0.000170854271357,0.000187265374708,0.000154443168006
526500,0.000174623115578,0.000191445468856,0.0001578007623
527400,0.000168341708543,0.000184993246163,0.000151690170922
528300,0.000177554438861,0.000194994949425,0.000160113928297
529200,0.000166666666667,0.000183407578185,0.000149925755148
530100,0.000175041876047,0.000192523251878,0.000157560500216
531000,0.000152010050251,0.000166958832441,0.000137061268061
531900,0.000158710217755,0.000175051863214,0.000142368572297
532800,0.000160804020101,0.000177461585191,0.00014414645501
533700,0.000176716917923,0.000193511225485,0.000159922610361
534600,0.000168341708543,0.000184114663977,0.000152568753108
535500,0.00015661641541,0.000172377669838,0.000140855160983
536400,0.000160804020101,0.000177007489112,0.000144600551089
537300,0.000177554438861,0.000194641347447,0.000160467530275
538200,0.000175879396985,0.000192293145262,0.000159465648708
539100,0.000166247906198,0.000183081545264,0.000149414267131
540000,0.000165829145729,0.000182349329191,0.000149308962266
540900,0.000172948073702,0.000190609139589,0.000155287007815
541800,0.000166666666667,0.000183244721812,0.000150088611522
542700,0.000159547738693,0.000175950697956,0.000143144779431
543600,0.000164572864322,0.000180629450931,0.000148516277713
544500,0.000175041876047,0.000191971340882,0.000158112411212
545400,0.000182579564489,0.000199251781897,0.000165907347081
546300,0.000158710217755,0.000175542567401,0.00014187786811
547200,0.000174623115578,0.000191445468856,0.0001578007623
548100,0.000170435510888,0.000187267538162,0.000153603483613
549000,0.000176716917923,0.000193751825484,0.000159682010361
549900,0.000157872696817,0.000173984947484,0.000141760446151
550800,0.000154103852596,0.000169404448521,0.000138803256671
551700,0.000165829145729,0.000182308220645,0.000149350070812
552600,0.000170016750419,0.000185865551832,0.000154167949006
553500,0.000177554438861,0.000193993952864,0.000161114924858
554400,0.00016959798995,0.000186852819579,0.00015234316032
555300,0.000175460636516,0.000192694383466,0.000158226889566
556200,0.000171691792295,0.000187910156588,0.000155473428002
557100,0.000185510887772,0.000202519296542,0.000168502479003
558000,0.000164154103853,0.000179967429928,0.000148340777777
558900,0.000172948073702,0.000190063024095,0.000155833123309
559800,0.00016541038526,0.000183283101055,0.000147537669464
560700,0.000174204355109,0.000190256421098,0.00015815228912
561600,0.000170854271357,0.000186973466515,0.000154735076199
562500,0.000163316582915,0.000178719857287,0.000147913308542
563400,0.000162479061977,0.000178803971962,0.000146154151991
564300,0.00016959798995,0.000185630226221,0.000153565753679
565200,0.000166666666667,0.000183448045335,0.000149885287999
566100,0.000174204355109,0.000191827474354,0.000156581235864
567000,0.000168341708543,0.000185155390805,0.00015152802628
567900,0.000170435510888,0.00018742796063,0.000153443061145
568800,0.000175041876047,0.000191850716728,0.000158233035366
569700,0.000168760469012,0.000185153170064,0.00015236776796
570600,0.000169179229481,0.000185434521908,0.000152923937054
571500,0.000153266331658,0.000169406888672,0.000137125774645
572400,0.000177135678392,0.000193916046571,0.000160355310213
573300,0.000173366834171,0.00018931971767,0.000157413950671
574200,0.000164991624791,0.000181739341624,0.000148243907957
575100,0.000172110552764,0.000189211547495,0.000155009558032
576000,0.000179229480737,0.000195486108356,0.000162972853118
576900,0.000165829145729,0.000182142750604,0.000149515540854
577800,0.00016541038526,0.000182186872594,0.000148633897926
578700,0.000157035175879,0.000172260179706,0.000141810172053
579600,0.000155778894472,0.000171817094921,0.000139740694024
580500,0.000160804020101,0.00017733897762,0.000144269062581
581400,0.000170435510888,0.000186356346565,0.000154514675211
582300,0.000166247906198,0.000183041204048,0.000149454608347
583200,0.000178810720268,0.000195935179364,0.000161686261172
584100,0.000160385259631,0.000175828597348,0.000144941921915
585000,0.000166666666667,0.000182448220248,0.000150885113085
585900,0.000172110552764,0.000188769542951,0.000155451562577
586800,0.000180067001675,0.000196418647012,0.000163715356338
587700,0.000179229480737,0.000196180566762,0.000162278394712
588600,0.000160385259631,0.000176807724881,0.000143962794382
589500,0.000157872696817,0.000173601512979,0.000142143880656
590400,0.000168760469012,0.000185028566418,0.000152492371606
591300,0.000165829145729,0.000181849065933,0.000149809225524
592200,0.000187185929648,0.000204605699072,0.000169766160225
593100,0.000154941373534,0.000170872813833,0.000139009933236
594000,0.000193467336683,0.000210043755185,0.000176890918182
594900,0.000170854271357,0.000186547038395,0.000155161504319
595800,0.000167085427136,0.000183236696478,0.000150934157794
596700,0.000172948073702,0.00018908388141,0.000156812265994
597600,0.000184254606365,0.000201545758892,0.000166963453838
598500,0.000170016750419,0.00018706152969,0.000152971971147
599400,0.000167504187605,0.000184261459617,0.000150746915592
600300,0.000164572864322,0.000180502218325,0.000148643510318
601200,0.000167085427136,0.000183854797255,0.000150316057016
602100,0.000175041876047,0.000192210046851,0.000157873705243
603000,0.000164154103853,0.000179924478929,0.000148383728776
603900,0.000162060301508,0.000179325191392,0.000144795411623
604800,0.000184254606365,0.000201229044309,0.000167280168421
605700,0.0,0.0,0.0
606600,0.0,0.0,0.0
607500,0.0,0.0,0.0
