# date, startedDateTime (AVG), startedDateTime (STD), TTFB (AVG), TTFB (STD), renderStart (AVG), renderStart (STD), onContentLoaded (AVG), onContentLoaded (STD), onLoad (AVG), onLoad (STD), fullyLoaded (AVG), fullyLoaded (STD), visualComplete (AVG), visualComplete (STD), PageSpeed (AVG), PageSpeed (STD), SpeedIndex (AVG), SpeedIndex (STD), rank (AVG), rank (STD), reqTotal (AVG), reqTotal (STD), reqHtml (AVG), reqHtml (STD), reqJS (AVG), reqJS (STD), reqCSS (AVG), reqCSS (STD), reqImg (AVG), reqImg (STD), reqGif (AVG), reqGif (STD), reqJpg (AVG), reqJpg (STD), reqPng (AVG), reqPng (STD), reqFont (AVG), reqFont (STD), reqFlash (AVG), reqFlash (STD), reqJson (AVG), reqJson (STD), reqOther (AVG), reqOther (STD), bytesTotal (AVG), bytesTotal (STD), bytesHtml (AVG), bytesHtml (STD), bytesJS (AVG), bytesJS (STD), bytesCSS (AVG), bytesCSS (STD), bytesImg (AVG), bytesImg (STD), bytesGif (AVG), bytesGif (STD), bytesJpg (AVG), bytesJpg (STD), bytesPng (AVG), bytesPng (STD), bytesFont (AVG), bytesFont (STD), bytesFlash (AVG), bytesFlash (STD), bytesJson (AVG), bytesJson (STD), bytesOther (AVG), bytesOther (STD), bytesHtmlDoc (AVG), bytesHtmlDoc (STD), numDomains (AVG), numDomains (STD), maxDomainReqs (AVG), maxDomainReqs (STD), numRedirects (AVG), numRedirects (STD), numErrors (AVG), numErrors (STD), numGlibs (AVG), numGlibs (STD), numHttps (AVG), numHttps (STD), numCompressed (AVG), numCompressed (STD), numDomElements (AVG), numDomElements (STD), maxageNull (AVG), maxageNull (STD), maxage0 (AVG), maxage0 (STD), maxage1 (AVG), maxage1 (STD), maxage30 (AVG), maxage30 (STD), maxage365 (AVG), maxage365 (STD), maxageMore (AVG), maxageMore (STD), gzipTotal (AVG), gzipTotal (STD), gzipSavings (AVG), gzipSavings (STD),bytesPerRequest,bytesPerRequestHTML,bytesPerRequestJS,bytesPerRequestCSS,bytesPerRequestImg,bytesPerRequestOther
2012-03-15T00:00:00,1331796778,3499.376737,0,0,2507.652174,2775.652569,0,0,5152.695652,4902.875465,5444.978261,4958.337855,5978.26087,4430.571317,0,0,4139.565217,3241.217536,70.91304348,60.31469144,29.91304348,31.76943163,3.369565217,4.09856123,4.152173913,5.320049817,1.869565217,1.825051466,18.91304348,22.82716354,4.217391304,6.032207194,8.97826087,17.61976303,5.695652174,7.300594274,0.02173913,0.14583052,0,0,0,0,1.586956522,3.727547783,274328.5652,276233.4575,22863.56522,39809.73648,60855.71739,97949.5686,16717.93478,23832.8703,167402.3043,195341.4645,8741.717391,18442.10381,82379.58696,162998.8563,76261.56522,95587.32996,329.3913043,2209.624043,0,0,0,0,6159.652174,15324.98548,11014.97826,13465.04491,7.065217391,9.21577611,15.39130435,16.6099476,2.391304348,4.371241297,0.02173913,0.14583052,0.108695652,0.476776352,1.934782609,5.832451099,7.260869565,7.346796944,0,0,0,0,8.391304348,10.50150768,5.456521739,12.98277541,7.565217391,16.65200363,5.543478261,8.494772105,2.956521739,8.072919093,0,0,0,0,9170.867733,6785.316129,14656.35079,8942.151163,8851.156322,4033.72973
2012-04-01T00:00:00,1333265270,3415.340004,0,0,2504.391304,3107.994771,0,0,5767.543478,8882.742236,6047.086957,8856.122939,6434.782609,8731.881051,0,0,4145,3572.628888,72.58695652,63.36971437,30.15217391,29.04716359,3.086956522,3.450432153,4.217391304,4.977833663,1.891304348,1.913660968,19.5,21.31722104,4.391304348,6.10230983,9.130434783,15.80397404,5.956521739,7.851769454,0.02173913,0.14583052,0,0,0,0,1.434782609,2.763521493,290511.6087,302896.6635,22699.30435,40717.10504,62442.23913,96538.53572,16961.95652,24645.88969,180674.087,217733.9062,8779.021739,22483.54123,98494.91304,177392.0278,73380.71739,98102.26706,329.3913043,2209.624043,0,0,0,0,7404.630435,18599.25793,11205.71739,14052.26556,6.934782609,7.976602126,15.2173913,13.49543086,2.260869565,3.522812504,0.02173913,0.14583052,0.108695652,0.476776352,1.891304348,5.680738856,7.152173913,6.99989873,0,0,0,0,7.913043478,9.368833826,4.217391304,10.63610145,8.152173913,17.08923815,6.804347826,11.74108277,3.065217391,8.15182608,0,0,0,0,9634.847873,7353.295775,14805.89175,8968.390805,9265.337793,5309.925373
2012-04-15T00:00:00,1334475302,3989.646159,0,0,2133.304348,1508.278674,0,0,4638.934783,3587.934348,4912.369565,3608.834253,5130.434783,3404.655991,0,0,3728.695652,2243.40251,75.23913043,69.3445038,32.36956522,34.79777523,3.413043478,4.627780419,4.5,5.488129483,2.02173913,2.005309587,20.7826087,26.10173494,4.086956522,5.570988855,10.15217391,21.40394863,6.52173913,8.053460316,0.02173913,0.14583052,0,0,0,0,1.630434783,3.428516574,424801.8696,1024944.609,24282.82609,41438.85981,64701.28261,99586.75705,15667.02174,23778.4532,174062.3696,208047.114,7406.086957,16798.96094,97412.34783,174588.011,69224.5,80989.67563,329.3913043,2209.624043,0,0,0,0,145758.9783,927256.6998,11204.13043,13741.5754,7.304347826,8.880534564,17.17391304,20.58419016,2.434782609,4.406774301,0.02173913,0.14583052,0.108695652,0.476776352,1.630434783,5.63898964,7.630434783,7.930016436,0,0,0,0,8.152173913,10.36710389,5.5,12.7922361,9.282608696,18.34886923,5.369565217,7.619650499,4.065217391,14.97302237,0,0,0,0,13123.49631,7114.713376,14378.0628,7749.27957,8375.385983,88421.9079
2012-05-01T00:00:00,1335857731,4269.154651,0,0,2094.565217,1390.746807,0,0,4506.5,3356.13468,4692.326087,3392.568522,5086.956522,3367.530943,0,0,3568.26087,1959.368026,76.04347826,71.11532475,31.32608696,33.36364485,3.195652174,3.981585686,4.413043478,5.522980004,1.913043478,1.909086817,20.39130435,25.64428766,3.934782609,5.450975876,10.56521739,21.60278985,5.869565217,7.423841428,0.02173913,0.14583052,0,0,0,0,1.391304348,3.039438313,286096.7609,334832.7882,23903.56522,45047.31702,52426.02174,74490.41325,15053.76087,22274.61618,190768.5,262078.6038,7425.108696,16726.9563,117065.5217,220579.15,66258.43478,88232.21577,329.3913043,2209.624043,0,0,0,0,3615.521739,9060.974045,11521.80435,14855.85605,7.130434783,8.56841697,15.82608696,17.66758804,2.326086957,4.222374913,0.02173913,0.14583052,0.108695652,0.476776352,1.630434783,5.753481727,7.586956522,7.708200283,0,0,0,0,7.869565217,9.638258673,3.913043478,8.992330275,9.391304348,20.96008449,5.891304348,8.480740997,4.260869565,14.70940956,0,0,0,0,9132.85982,7480.027211,11879.78818,7869.011363,9355.384861,2791.784616
2012-05-15T00:00:00,1337068187,5677.2348,0,0,2093.804348,1684.882458,0,0,5556.782609,8863.54563,5619.630435,8879.507581,6000,8697.825815,0,0,3576.934783,2783.756489,77.10869565,74.50685065,31.76086957,33.73179688,3.173913044,3.68489483,4.586956522,5.616652597,1.913043478,1.909086817,20.60869565,26.30132933,3.956521739,5.710236886,10.2173913,21.43231311,6.391304348,8.711507285,0.02173913,0.14583052,0,0,0,0,1.456521739,2.954043079,285595.1087,326231.4808,23927.78261,45417.33207,56788.28261,81620.37374,18935.86957,27895.24177,180402.6087,255773.0887,6355,13145.24652,111888.4783,205272.7895,61727.08696,84312.21684,329.3913043,2209.624043,0,0,0,0,5211.173913,14487.41403,11463.71739,14815.41318,7.239130435,8.233507316,16.19565217,18.72062286,2.217391304,3.752755761,0,0,0.108695652,0.476776352,1.608695652,5.620143356,7.630434783,7.449419866,0,0,0,0,7.304347826,8.985179985,4.869565217,11.59949155,9.304347826,21.43024028,5.739130435,8.56543809,4.369565217,14.96860293,0,0,0,0,8992.043121,7538.890411,12380.38389,9898.295454,8753.71308,3748.029412
2012-06-01T00:00:00,1338578629,4836.641275,0,0,2120.413043,1512.854925,0,0,5655.478261,8843.308196,5826.478261,8814.057309,5108.695652,3929.975444,0,0,3756.521739,2917.999775,78.58695652,79.92348952,32.04347826,35.18334371,3.304347826,4.519857468,4.847826087,5.555911037,1.804347826,1.701911524,20.67391304,27.067592,3.934782609,5.738512813,10.15217391,22.06705925,6.565217391,8.527837215,0.02173913,0.14583052,0,0,0,0,1.391304348,2.583208831,307258.0652,376075.6919,24731.28261,47821.47027,59103.54348,81719.64167,18611.34783,28774.63022,199333.2609,294594.0483,6097.282609,13548.67251,133789.3261,256811.5129,59427.21739,78041.88891,329.3913043,2209.624043,0,0,0,0,5149.23913,14556.59756,11493.93478,15421.35404,7.239130435,8.597736766,15.97826087,18.27743814,2.282608696,4.068238821,0,0,0.108695652,0.476776352,1.717391304,5.885365208,8.217391304,7.942491788,0,0,0,0,7.934782609,10.44946883,4.869565217,11.11913489,8.760869565,20.24221244,6.043478261,9.399251871,4.434782609,15.04002222,0,0,0,0,9588.786296,7484.467105,12191.76233,10314.72289,9641.777077,3877.184616
2012-06-15T00:00:00,1339746350,5495.944162,0,0,2344.956522,1551.90465,0,0,8835.043478,14142.98976,9062.521739,14075.38612,5543.478261,3797.633827,0,0,3756.73913,2224.692509,80.41304348,84.8811384,31.30434783,33.94552514,3.326086957,4.102249371,4.913043478,5.335794171,1.782608696,1.627388459,19.67391304,26.08935677,4.065217391,5.836177181,8.934782609,20.47947241,6.652173913,8.38533241,0.086956522,0.583322081,0,0,0,0,1.52173913,3.281960777,292392.6304,339638.7107,28497.6087,54228.44081,56283,74197.79241,19335.17391,28714.82746,182244.4348,266655.7212,10018.52174,24949.56435,109038.6087,210085.0488,63167.86957,83015.25289,1422.304348,9541.107619,0,0,0,0,4610.108696,13482.58098,14622.6087,25413.26494,7.413043478,8.540380011,14.93478261,16.34864996,2.369565217,4.360687499,0,0,0.152173913,0.550390822,1.739130435,5.757546211,8.347826087,8.084384818,0,0,0,0,7.934782609,9.696261435,5.847826087,12.87898084,9.673913044,23.23327294,5.804347826,8.811108515,2.043478261,3.994324897,0,0,0,0,9340.320139,8567.908497,11455.83186,10846.56098,9263.253039,3749.878379
2012-07-01T00:00:00,1341189004,69306.24254,0,0,1634.23913,1416.552477,0,0,3360.826087,2982.79078,3570.065217,2992.145104,3891.304348,2957.880123,0,0,2730.869565,1911.570975,81.13043478,87.73616792,31.47826087,31.14882867,3,2.510846038,4.652173913,4.274379646,1.739130435,1.737499235,20.89130435,26.3052551,3.369565217,5.329812362,11.26086957,23.15959261,6.173913044,7.019551416,0.086956522,0.583322081,0.02173913,0.14583052,0,0,1.086956522,1.998108747,299396.6739,321338.7039,30024.54348,53763.18199,59168.06522,71044.70702,19833.13043,30340.10726,185428.587,261444.4438,7197.413043,19271.19643,121815.5,213620.6621,56359.5,76449.04346,1422.304348,9541.107619,781.5,5242.461373,0,0,2738.543478,7073.096538,16529.43478,25871.95545,7.217391304,5.633413682,15.97826087,17.44617702,2,2.510846038,0,0,0.152173913,0.550390822,1.5,4.441650692,7.913043478,6.540263547,0,0,0,0,7.195652174,6.876613061,4.347826087,9.910945621,9.630434783,22.66711724,6.043478261,8.78970871,4.260869565,14.84036034,0,0,0,0,9511.220304,10008.18116,12718.36916,11404.05,8875.87409,4133.6
2012-07-15T00:00:00,1342352097,10357.20225,0,0,1700.5,1553.795392,0,0,3447,3256.347961,3592.717391,3258.961709,3869.565217,3247.799895,0,0,2739.565217,2082.703048,83.23913043,97.94834148,31.69565217,32.05082212,2.956521739,2.23564524,4.630434783,4.320621411,1.739130435,1.686709978,21.19565217,27.44529703,3.326086957,5.141706483,11.80434783,24.09367549,6,7.015510766,0.130434783,0.61179336,0,0,0,0,1.043478261,1.60103936,321201.6522,375694.9861,28099.36957,52916.72553,59639.93478,79312.49028,20989.32609,31193.70792,207596.6087,297712.6592,8241.782609,21701.57304,139176.2609,264360.9499,60156.26087,96442.23007,2138.304348,10029.53811,0,0,0,0,2738.108696,6447.685585,15946.91304,25988.95972,7.239130435,5.325022076,16.02173913,18.46322918,2.043478261,2.074236599,0,0,0.173913044,0.563542669,1.630434783,4.53181361,7.804347826,6.264529426,0,0,0,0,7,6.620127412,4.543478261,10.2632873,10.41304348,23.77025552,5.282608696,7.359297708,4.456521739,15.15816113,0,0,0,0,10133.93416,9504.19853,12879.98592,12068.8625,9794.301538,4153.981481
2012-08-01T00:00:00,1343838155,99994.17623,0,0,1661.521739,1450.002065,0,0,3491.847826,3007.314315,3705.043478,2980.934869,3847.826087,2926.397038,0,0,2579.130435,1705.883459,87.10869565,110.7408311,33.02173913,35.67028305,3.326086957,4.374105364,4.804347826,5.114427866,1.826086957,1.645868977,21.52173913,27.76276763,3.47826087,5.652006687,11.06521739,22.84770198,6.934782609,7.984774027,0.152173913,0.721333045,0.02173913,0.14583052,0,0,1.369565217,3.503778679,310502.087,338464.3195,30007.80435,57885.02524,59808.15217,74469.34552,20675,32213.90083,195299.1522,274440.0284,11627.82609,38255.29898,119427.7609,239528.9608,64240.69565,96099.97787,2492.065217,11810.46815,781.5,5242.461373,0,0,1438.413043,3421.218532,16223.26087,26296.79969,7.804347826,8.674348905,15.84782609,18.02651114,2.5,5.029262199,0.043478261,0.291661041,0.173913044,0.563542669,1.52173913,4.412133125,8.217391304,7.216867451,0,0,0,0,8.608695652,11.36829738,4.543478261,10.46257621,9.804347826,23.77761056,6.086956522,9.054967618,3.97826087,14.80670989,0,0,0,0,9402.959842,9021.954248,12448.75566,11322.02381,9074.506061,3052.830986
2012-08-15T00:00:00,1345028061,2362.749169,0,0,1705.913043,1529.736818,0,0,3973.608696,4128.677894,4155.130435,4105.285991,4086.956522,3005.980177,0,0,2845.217391,2002.926923,83.17391304,96.97317073,32.80434783,35.58799234,3.347826087,4.908809257,4.956521739,5.266615619,1.847826087,1.731641484,21.06521739,27.46096215,3.152173913,5.485028601,10.97826087,23.20465576,6.891304348,7.910445106,0.152173913,0.721333045,0.02173913,0.14583052,0,0,1.413043478,3.467714991,319038.1739,356276.8762,29799.8913,58208.75207,61777.06522,78744.68176,21057.56522,31033.59491,200518.5217,286161.7259,8359.282609,24843.38072,120506.2826,243360.7163,71650.08696,103666.4249,2492.065217,11810.46815,781.5,5242.461373,0,0,2611.565217,6880.186984,16667.73913,26452.43808,7.934782609,9.732067509,15.93478261,18.00169337,2.565217391,5.3187616,0.02173913,0.14583052,0.173913044,0.52354759,1.630434783,4.931525453,8.326086957,7.345671153,0,0,0,0,8.282608696,11.72634167,4.282608696,10.07507265,10.41304348,24.01953561,5.956521739,8.293414154,3.869565217,14.44119816,0,0,0,0,9725.484427,8901.266234,12463.79386,11395.85882,9518.939112,3708.438356
2012-09-01T00:00:00,1346573109,43050.16101,0,0,1600.23913,1242.043096,0,0,3437.434783,3017.126784,3611.521739,2983.444258,3934.782609,2737.836133,0,0,2734.565217,1726.692876,86.47826087,106.5461197,33.58695652,33.79900699,3.195652174,2.8484898,4.891304348,4.578913204,1.673913044,1.602367105,22.52173913,28.46488235,3.043478261,5.047412259,12.32608696,24.5419378,7.086956522,8.13159722,0.152173913,0.721333045,0.02173913,0.14583052,0,0,1.130434783,1.940514227,350909.8913,391623.004,31239.95652,56997.40818,61951.06522,79023.43816,17861.13043,28269.19154,234397.2391,344432.9262,7886.173913,21543.45926,150724.3043,317597.9666,75775.19565,103891.1038,2492.065217,11810.46815,781.5,5242.461373,0,0,2186.934783,6245.21538,16750.80435,26189.10026,7.891304348,6.818224494,16.34782609,18.92458419,2.217391304,2.636805078,0,0,0.173913044,0.563542669,1.739130435,4.931860847,8.282608696,6.50305294,0,0,0,0,7.956521739,8.027010169,4.391304348,10.17985705,10.26086957,24.3537648,7.02173913,10.16919716,3.956521739,14.55866173,0,0,0,0,10447.80259,9775.768708,12665.55111,10670.28571,10407.59942,4186.383334
2012-09-15T00:00:00,1347706216,2505.103633,0,0,1553.934783,1234.349721,0,0,3603.630435,3060.665538,3792.413043,3042.505843,4195.652174,3104.131645,0,0,2719.347826,1723.99738,90.10869565,116.1296555,33.2826087,33.67857211,3.108695652,3.122347646,4.891304348,4.602590296,1.804347826,1.663150039,22.17391304,28.47218654,3.043478261,4.93856396,11.76086957,24.2470839,7.326086957,8.8072459,0.152173913,0.721333045,0.02173913,0.14583052,0,0,1.130434783,1.973836428,340504.0652,378632.7929,30463.3913,56428.13266,62426.04348,79271.84572,19455.97826,28739.81806,222324.2391,320237.4947,7951.065217,26311.46853,133027.6087,265752.0946,81342.69565,131962.9774,2492.065217,11810.46815,781.5,5242.461373,0,0,2560.847826,8225.399147,16764.34783,26358.38081,7.782608696,6.868051567,16.73913043,19.24039544,2.217391304,2.85072869,0,0,0.173913044,0.563542669,1.760869565,5.057000239,8.065217391,6.575323348,0,0,0,0,8.086956522,8.261556036,4.304347826,10.49610604,10.2173913,24.95292354,6.673913044,8.662900277,4,15.07517395,0,0,0,0,10230.6904,9799.412587,12762.65778,10782.83133,10026.38725,4473.05
2012-10-01T00:00:00,1349089798,3916.232854,0,0,1646.521739,1536.871197,0,0,3702.891304,3948.786606,3884.673913,3969.548277,3934.782609,2831.516523,0,0,2736.304348,1977.936297,94.47826087,129.1224123,33.52173913,32.87773075,3.152173913,2.484450699,4.913043478,4.372970769,1.826086957,1.632607248,22.2826087,28.17465948,2.97826087,5.002126202,12.08695652,24.7771161,7.086956522,7.994090445,0.217391304,0.831788107,0.02173913,0.14583052,0,0,1.108695652,1.890804532,355699.1304,361975.5282,27415.73913,54723.83995,62612.63043,73799.2802,19620.93478,28936.12179,237200.1087,298576.1782,9538.543478,28266.8803,146035.5435,264792.0033,79222.54348,103688.0164,6018.282609,26104.62487,781.5,5242.461373,0,0,2049.934783,5289.004285,13235.32609,18179.64388,7.52173913,5.625018379,16.86956522,18.8939934,2.108695652,2.087522568,0.02173913,0.14583052,0.152173913,0.464729529,1.673913044,4.773360624,8.391304348,6.452091878,0,0,0,0,8.065217391,7.87235718,3.869565217,8.786374569,10.39130435,25.44343963,7.195652174,9.89426616,4,15.06363314,0,0,0,0,10610.9987,8697.406897,12744.16372,10744.79762,10645.07805,6565.919355
2012-10-15T00:00:00,1350299373,4194.331929,0,0,1584.673913,1354.23964,0,0,3613.956522,3535.500143,3785.891304,3515.127082,4108.695652,3080.289801,0,0,2783.26087,1870.750901,98.15217391,141.6451426,34.54347826,32.87440297,3.326086957,2.874583885,5.02173913,4.646125691,1.804347826,1.623463357,22.91304348,27.77614404,3.217391304,5.191602934,12.32608696,24.23710266,7.239130435,8.051963797,0.282608696,0.924616101,0,0,0,0,1.195652174,1.764622946,358794.4783,359912.1176,27044.6087,55447.05786,63462.65217,76638.19226,17802.13043,28678.05182,241354.6957,302513.7674,14099.63043,53439.21035,145018.4783,262305.2685,79833.1087,104233.088,7086.826087,26832.26004,0,0,0,0,2043.565217,4771.210947,13225.86957,18368.40145,8.195652174,6.680990441,16.89130435,18.52639511,2.434782609,2.931479623,0.02173913,0.14583052,0.173913044,0.563542669,1.891304348,5.263608701,8.804347826,6.948942882,0,0,0,0,8.695652174,8.397384596,4.195652174,9.040054745,9.913043478,24.53996393,7.891304348,11.51223973,3.847826087,14.77066333,0,0,0,0,10386.75016,8131.058824,12637.58442,9866.240964,10533.50664,6176.441176
2012-11-01T00:00:00,1351768768,5546.557929,0,0,1918.543478,2277.810798,0,0,4651.847826,6186.931174,4839,6176.777322,5021.73913,5198.198394,0,0,3359.565217,3012.669592,103.0217391,157.9370388,35.15217391,33.53710949,3.326086957,3.007630498,4.97826087,4.60382228,1.869565217,1.636654802,23.45652174,28.60427645,3.369565217,5.454789263,12.39130435,24.60954062,7.565217391,8.32662616,0.282608696,0.924616101,0,0,0,0,1.239130435,1.696348798,357568.413,359156.3799,28120.82609,58262.10343,63661.45652,79253.77097,17662.80435,28489.11324,238742.8478,300511.4374,9748.847826,28842.7109,141159.5652,261224.1392,85430.95652,109389.4359,7086.826087,26832.26004,0,0,0,0,2293.652174,5741.118919,13565.41304,18813.45723,8.304347826,6.517099799,17.19565217,18.68226265,2.52173913,2.95428304,0,0,0.152173913,0.550390822,1.891304348,5.56475032,9.173913044,7.0504528,0,0,0,0,8.826086957,8.529499572,4.586956522,10.4892825,9.847826087,24.13996091,8.043478261,10.9484097,3.847826087,14.50632155,0,0,0,0,10172.01422,8454.627451,12787.89083,9447.546512,10178.10102,6164.314285
2012-11-15T00:00:00,1352978674,6940.820368,0,0,1799.586957,2051.172078,0,0,4289.108696,5167.000931,4502.043478,5255.608445,4673.913043,4160.133504,0,0,3245,2736.543957,107.6304348,177.9940593,35.13043478,33.1620584,3.217391304,2.796838615,5.065217391,4.692279385,1.847826087,1.756570167,23.45652174,28.14690231,3.47826087,5.182491974,12.47826087,24.08566156,7.347826087,7.946061073,0.304347826,0.929459058,0,0,0,0,1.239130435,1.644288965,372153.9783,383718.5,30854.95652,59857.06808,66911.95652,86837.02085,17722.95652,28737.58181,246898.3043,320068.9075,17123.86957,60818.50834,146858.5217,275087.442,80439.23913,103969.2791,7512.652174,26871.81463,0,0,0,0,2253.152174,5573.932192,16448.56522,23636.34485,8.282608696,6.268149451,16.93478261,18.68433682,2.47826087,2.80325223,0,0,0.173913044,0.60088152,1.717391304,4.807887738,9.152173913,7.116934463,0,0,0,0,8.239130435,8.024919836,4.934782609,10.42030245,10.52173913,23.88262888,7.260869565,9.342364431,4.173913044,15.02361091,0,0,0,0,10593.49196,9590.054054,13210.08584,9591.247059,10525.78499,6327.140845
2012-12-01T00:00:00,1354447937,93284.63168,0,0,2082.021739,3099.497031,0,0,4056.478261,4961.656165,4301.043478,4970.143852,4500,4781.07683,0,0,3288.043478,3504.147617,112.2391304,196.9291624,28.39130435,30.52331843,2.804347826,2.428271574,4.5,4.670676331,1.52173913,1.584423231,18.26086957,25.28570208,2.934782609,4.887438086,9.369565217,20.21230651,5.826086957,7.000945116,0.239130435,0.83886006,0,0,0,0,1.065217391,1.593494573,300593.8261,348403.8241,29373.58696,59707.79593,56485.73913,77789.73301,15283.52174,26927.06571,191065.9348,295950.7426,4406.478261,10541.02833,127990.587,262240.3474,56265.3913,78142.4435,6442.891304,26160.68908,0,0,0,0,1942.152174,4542.764706,17021.28261,24343.35834,6.891304348,5.568655528,13.2173913,13.10312449,2.108695652,2.564203927,0,0,0.152173913,0.550390822,1.586956522,5.391523488,7.869565217,6.797085999,0,0,0,0,7.52173913,7.867763426,4.717391304,10.59668333,7.717391304,22.2463119,6.782608696,11.09428573,1.652173913,3.766080833,0,0,0,0,10587.53139,10474.30233,12552.38647,10043.45714,10463.13452,6428.533333
2012-12-15T00:00:00,1355570433,6632.546762,0,0,1609.347826,1623.358974,0,0,3924.956522,4203.474122,4227.108696,4389.44285,4347.826087,4022.855309,0,0,2888.913043,2079.036387,110.4347826,187.8970176,35.93478261,33.1035281,3.239130435,2.775551513,4.804347826,4.552207134,1.847826087,1.756570167,24.43478261,28.48848141,2.847826087,3.400558722,13.13043478,24.43679398,8.326086957,9.720114393,0.282608696,0.924616101,0,0,0,0,1.326086957,1.934294027,379566.9348,371931.407,32889.47826,63507.88575,65902.69565,97033.17177,22432,52477.3354,249024.3478,298467.0309,10145.34783,35032.30037,145233.087,251566.9041,91242.43478,117882.9764,7086.826087,26832.26004,0,0,0,0,2231.586957,5288.037277,16761.56522,24969.71648,8.304347826,6.121485914,17.97826087,19.52978676,2.434782609,3.040681945,0,0,0.173913044,0.60088152,1.956521739,5.952553423,9.02173913,7.094054861,0,0,0,0,8.543478261,8.399551028,4.782608696,10.4422075,10.19565217,24.0702049,8.239130435,12.83877412,4.173913044,15.01203046,0,0,0,0,10562.66122,10153.79866,13717.30317,12139.67059,10191.3879,5792.527027
2013-01-01T00:00:00,1357038938,5701.249686,0,0,1742.782609,1999.558929,0,0,3848.086957,3972.035722,4038.717391,3966.694608,4217.391304,3229.706162,0,0,3047.826087,2273.997546,109.2391304,182.9406158,34.69565217,33.02559585,2.956521739,1.977663551,4.608695652,4.493852133,1.826086957,1.748345153,23.7173913,28.65966947,3.02173913,3.738688043,12.54347826,24.22064025,8.02173913,9.425887412,0.304347826,0.929459058,0,0,0,0,1.282608696,1.702466797,368304.9783,357305.166,30137.3913,60836.33156,62201.86957,81328.08809,19160.82609,31272.01587,247311.4783,303523.7314,22500.32609,91179.1183,135149.3913,243618.9055,87258.28261,115515.1324,7363.173913,26823.30864,0,0,0,0,2130.23913,5199.440543,16872.41304,24673.17876,7.782608696,4.907461238,17.91304348,20.19667007,2.391304348,2.381799291,0.02173913,0.14583052,0.173913044,0.60088152,1.934782609,6.091341588,8.413043478,6.671079982,0,0,5.152173913,5.989002208,3.152173913,4.676339108,5.456521739,11.87563549,9.760869565,23.7954917,7.043478261,11.54001831,4.130434783,14.99363444,0,0,0,0,10615.30639,10193.52941,13496.63208,10492.83333,10427.43171,5982.150685
2013-01-15T00:00:00,1358248989,6980.855006,0,0,1823.978261,2303.931786,0,0,4166.652174,4925.029663,4500.369565,5266.048487,4608.695652,4489.012,0,0,3171.956522,2747.206977,110.2826087,188.0311795,34.32608696,32.83360841,3,2.010840188,4.847826087,4.601357982,1.869565217,1.752125363,23.04347826,28.3893401,3.152173913,4.016094747,12.69565217,24.72005836,7.065217391,7.687941359,0.282608696,0.876332364,0,0,0,0,1.282608696,1.727816459,383265.2609,389538.9207,30292.80435,61664.21074,63320.86957,81744.93182,19453.3913,31046.40719,262416.7609,335310.8856,26618.78261,116379.977,149966.087,275558.738,83428.41304,106818.028,5699.934783,18135.46221,0,0,0,0,2081.5,5183.881669,17073.02174,24791.21406,8.130434783,5.186138279,17.02173913,19.09756316,2.52173913,2.44717344,0,0,0.195652174,0.612179471,1.891304348,5.909565793,8.565217391,6.536360422,0,0,5.434782609,5.969677633,3.282608696,4.807887738,5.282608696,11.43348067,9.782608696,23.84087925,6.413043478,9.816968643,4.130434783,15.11637278,0,0,0,0,11165.42242,10097.60145,13061.70404,10405.30233,11387.89717,4971.472222
2013-02-01T00:00:00,1359699089,23229.26639,0,0,1738.195652,1417.284875,0,0,3838.5,3714.574601,3978.913043,3751.773272,4282.608696,3111.430843,0,0,2935.217391,1784.658948,115.8695652,208.3912091,34.47826087,32.00933229,3.043478261,2.176520176,5.108695652,4.769596924,1.847826087,1.706348648,22.89130435,27.29327697,2.913043478,3.949827112,12.7173913,23.77947877,7.130434783,7.591782444,0.304347826,0.929459058,0,0,0,0,1.282608696,1.789620357,438387.4783,607184.0303,30983.17391,59834.46704,66500.78261,85126.22927,20476.47826,31004.61119,310957.7826,573429.5644,9101.652174,23772.64448,211042.7826,555555.4742,88409.86957,110897.7627,7269,26655.60826,0,0,0,0,2200.26087,5198.91253,17092.52174,24473.61036,8.304347826,5.432869228,16.5,18.89990798,2.5,2.684496552,0,0,0.195652174,0.612179471,1.608695652,5.542241976,8.608695652,6.529126251,0,0,0,0,9.97826087,12.66884081,4.043478261,8.548980417,9.369565217,22.45029166,6.826086957,10.57335525,4.260869565,15.19072197,0,0,0,0,12714.89533,10180.18571,13017.17447,11081.38824,13584.10066,5966.931507
