#Time	June	Oct	Mar
40908	0.752836907	0.751664438	0.741490313
41033	0.752836967	0.751666171	0.741490456
41054	0.752852115	0.75167101	0.741586222
41061	0.752852134	0.751674831	0.741591389
41169	0.752853455	0.75169096	0.7418018
41182	0.752858406	0.751691016	0.741900007
41185	0.752859577	0.751691069	0.742054653
41226	0.752863486	0.75169112	0.742058262
41243	0.752863536	0.751746967	0.742132342
41248	0.752881571	0.751755651	0.742280055
41265	0.752893531	0.75176084	0.742398337
41275	0.752893593	0.751762331	0.742535043
41285	0.752894292	0.751762387	0.742717967
41364	0.752913655	0.751764882	0.742884242
41483	0.752917469	0.75176625	0.742891492
41540	0.752958144	0.751766356	0.742999692
41557	0.752959667	0.751784773	0.743039018
41663	0.753032133	0.751801286	0.743056352
41709	0.753033535	0.751816165	0.764119501
41821	0.753042916	0.751824812	0.764265864
41987	0.753043159	0.751825506	0.764266476
41998	0.753045453	0.751828271	0.764267191
42056	0.753047832	0.751832879	0.764267636
42143	0.753048887	0.751834229	0.76428296
42151	0.75305982	0.751837685	0.764283003
42194	0.75306153	0.751839916	0.764283426
42218	0.753065018	0.751841632	0.76428566
42258	0.753066031	0.751846536	0.764291607
42302	0.753066089	0.751847097	0.764293502
42344	0.753066244	0.7518481	0.764293971
42353	0.753069795	0.751848618	0.764296476
42361	0.753069864	0.751850016	0.764297059
42385	0.753070514	0.751871085	0.764297997
42388	0.753071879	0.751872627	0.76429851
42412	0.753075641	0.751873832	0.764298953
42419	0.753077041	0.751875826	0.764298969
42438	0.753077072	0.751878837	0.764298993
42472	0.753077138	0.751879718	0.76430049
42477	0.753078458	0.751880674	0.764307386
42505	0.753079741	0.751882377	0.764307672
42535	0.753096907	0.751888457	0.764309931
42548	0.75309801	0.751888557	0.764310625
42576	0.753098044	0.751888957	0.764318131
42592	0.753104935	0.751889261	0.764318159
42597	0.753109399	0.751889827	0.764383616
42607	0.753111883	0.751891747	0.764386655
42610	0.753115217	0.751893301	0.764391615
42625	0.753118277	0.751893748	0.764392844
42657	0.753118302	0.751894423	0.764395883
42660	0.75311832	0.751909815	0.764397042
42687	0.753121501	0.751919405	0.764397715
42694	0.753121524	0.751924276	0.764411324
42721	0.753121546	0.751937298	0.764419786
42722	0.753125284	0.751938785	0.764428274
42727	0.753139371	0.751941684	0.764430696
42771	0.753139413	0.751947704	0.764433252
42777	0.753139436	0.751948141	0.764439359
42783	0.753156177	0.751949435	0.76444359
42813	0.753156248	0.751949869	0.764451017
42847	0.753156314	0.751950189	0.764453677
42851	0.753156591	0.751950925	0.764453873
42855	0.75316941	0.75195663	0.764454101
42860	0.75317313	0.751961577	0.764459221
42881	0.753176266	0.751963495	0.76446488
42893	0.753178604	0.75196391	0.764468165
42894	0.753180752	0.751963951	0.764469567
42901	0.75318175	0.751964975	0.764472693
42924	0.753205961	0.75196563	0.764474463
42925	0.753219458	0.752028144	0.764481529
42938	0.753232955	0.7520307	0.764500578
42939	0.753233199	0.752031581	0.76450227
42941	0.753238033	0.752035244	0.764502349
42945	0.753238925	0.752035494	0.764506442
42958	0.753241175	0.752039481	0.764506841
42959	0.753248194	0.752043389	0.764508165
42971	0.753254569	0.7520437	0.764509939
42973	0.753258421	0.752045412	0.76451141
42974	0.753260323	0.752045723	0.764517175
42975	0.753263025	0.752046015	0.764517482
42980	0.753266826	0.752046188	0.764518011
42984	0.753270648	0.752055784	0.764519345
42987	0.753293478	0.752063842	0.764604199
42988	0.753300657	0.752073866	0.764607742
42989	0.753303276	0.752087714	0.7646342
42993	0.753309596	0.752090135	0.764636376
42994	0.753313785	0.752092941	0.764638355
42997	0.75331984	0.752094391	0.764641242
42998	0.753343812	0.752105241	0.764646744
43001	0.753350644	0.752105879	0.764650367
43002	0.753354322	0.752106238	0.76465112
43005	0.753358592	0.752109338	0.764652547
43011	0.753364154	0.752112331	0.764664508
43012	0.753368705	0.752116683	0.764675702
43013	0.753373445	0.752133135	0.764692643
43018	0.753376719	0.752135707	0.764698789
43020	0.753384198	0.752136384	0.764698917
43022	0.75339273	0.752136703	0.764701052
43023	0.753425297	0.752138809	0.76470816
43025	0.75343125	0.752138826	0.764708288
43027	0.753432922	0.752188674	0.764713435
43028	0.753437297	0.752188791	0.764715516
43029	0.753440556	0.752189289	0.764716849
43031	0.753447862	0.752201691	0.764717993
43035	0.753491702	0.752214946	0.76472542
43037	0.753496791	0.752227485	0.764738315
43038	0.753503146	0.752245813	0.764738613
43039	0.753506334	0.752246303	0.764740931
43041	0.753510501	0.752253434	0.764753634
43042	0.753512576	0.75225964	0.764759235
43043	0.753534707	0.75226031	0.764764547
43044	0.753539263	0.752276422	0.764844669
43045	0.753546723	0.752276483	0.764857007
43046	0.753546794	0.752295299	0.76493472
43047	0.75355258	0.752396854	0.764956319
43051	0.753555865	0.752414711	0.764972251
43055	0.753563111	0.752440219	0.764972477
43058	0.753569152	0.752440237	0.764985015
43059	0.753570707	0.752441083	0.764986576
43060	0.753584792	0.75244396	0.764988593
43063	0.753596244	0.752444021	0.764990072
43066	0.75360569	0.75244492	0.76499163
43068	0.753610352	0.752451116	0.764992016
43069	0.753645816	0.752451677	0.764992032
43071	0.753648394	0.75245976	0.764992094
43075	0.753677227	0.75246921	0.765031852
43076	0.753686128	0.752473171	0.765061768
43079	0.753690454	0.752476876	0.765064799
43081	0.753699505	0.752479394	0.765065106
43084	0.753701465	0.752493804	0.765065165
43090	0.753708268	0.752494327	0.76506592
43091	0.753714739	0.752496491	0.765069317
43092	0.753725648	0.752515389	0.765073334
43096	0.753732199	0.752517208	0.765075203
43098	0.753772811	0.752517227	0.765075235
43101	0.753776282	0.752519498	0.765075915
43105	0.753779551	0.752533166	0.765079828
43106	0.753782406	0.75253507	0.765080116
43108	0.753796566	0.752535774	0.765088323
43110	0.753818076	0.752535984	0.765090893
43114	0.753822843	0.752539298	0.765094826
43116	0.753826928	0.752545204	0.765095551
43117	0.753830977	0.752545655	0.765120335
43129	0.753834072	0.752548043	0.765125845
43130	0.753841364	0.752548774	0.765131005
43131	0.753845361	0.75254981	0.76513153
43133	0.75387191	0.752549872	0.76514935
43134	0.753898211	0.752551022	0.765155016
43135	0.753904315	0.752551986	0.765155759
43137	0.753906373	0.752553103	0.765187369
43138	0.75390776	0.752553829	0.765228134
43140	0.753909046	0.752560722	0.765229581
43141	0.75391382	0.752566057	0.765233746
43142	0.753919993	0.752566508	0.765239642
43144	0.753924892	0.752592487	0.765249599
43145	0.753930922	0.752608598	0.765267577
43150	0.753942146	0.752883911	0.765328745
43166	0.753948749	0.752885613	0.765329884
43196	0.753953451	0.752892895	0.765330412
43200	0.753960014	0.752893243	0.765330914
43223	0.775746171	0.752917256	0.765330977
43233	0.775749429	0.752922661	0.765331799
43244	0.775761554	0.752922991	0.765332455
43288	0.775770355	0.752923668	0.76533693
43296	0.775774797	0.752924125	0.765346912
43303	0.775774825	0.75292635	0.765348495
43362	0.775780126	0.752927317	0.765352784
43446	0.77578028	0.752928926	0.765355538
43448	0.775783332	0.752942554	0.765393184
43459	0.775783487	0.752943008	0.765396091
43470	0.775793572	0.752947707	0.765398684
43516	0.775793661	0.752947837	0.76545408
43576	0.775796158	0.752948881	0.765456754
43611	0.7757965	0.752952079	0.765459853
43630	0.77580038	0.752954387	0.765460493
43638	0.775800828	0.752964533	0.765482556
43667	0.775800853	0.752965824	0.765482589
43695	0.775800872	0.752967087	0.765482968
43721	0.775826533	0.752967806	0.765490307
43735	0.775843618	0.752968125	0.765490459
43738	0.775843659	0.752970882	0.765491358
43770	0.775844831	0.752975343	0.765540315
43837	0.775850499	0.752978542	0.765540926
43849	0.775854323	0.752980684	0.765545018
43857	0.77585783	0.752981541	0.765572686
43949	0.775878198	0.752985585	0.765576354
43993	0.77587922	0.752986371	0.765576576
44013	0.775895203	0.752988667	0.765607288
44103	0.775895335	0.752988993	0.76564589
44104	0.775947499	0.752989093	0.76566021
44151	0.775949926	0.752989189	0.76568661
44158	0.775956032	0.752989285	0.765688173
44162	0.77595708	0.752989382	0.765701534
44172	0.775959346	0.752994469	0.765706179
44234	0.775960253	0.753004365	0.765723692
44255	0.775962537	0.753004382	0.765732276
44332	0.775964399	0.753004575	0.765732299
44336	0.77596745	0.753005338	0.765732781
44346	0.775969468	0.753005476	0.765732833
44350	0.775971339	0.753010118	0.765738242
44382	0.77597676	0.753011282	0.765738823
44395	0.775981439	0.753011727	0.765739221
44402	0.775981516	0.753018081	0.76574491
44404	0.775981874	0.753019722	0.765749012
44432	0.775982157	0.753025965	0.765749984
44433	0.775991161	0.753026183	0.765752418
44439	0.775991699	0.753026679	0.765756191
44468	0.775992238	0.753033586	0.76576975
44470	0.775994514	0.753034263	0.76577003
44506	0.775999819	0.753065573	0.765797331
44522	0.776005381	0.773847748	0.76579817
44537	0.776006069	0.773862173	0.765801306
44555	0.776006757	0.773862475	0.765801492
44556	0.776010709	0.773871488	0.765801963
44578	0.776018033	0.773873496	0.76581905
44581	0.776018478	0.773875241	0.7658283
44598	0.776019376	0.773880222	0.765831264
44600	0.776025183	0.773886311	0.765835179
44669	0.776032013	0.773894429	0.765850499
44696	0.776037912	0.773949526	0.765864678
44731	0.776038621	0.773953726	0.765864932
44771	0.776042572	0.773954775	0.765869981
44774	0.776044964	0.773955105	0.765894521
44800	0.776045087	0.773957601	0.765895625
44812	0.776056959	0.773958278	0.765895775
44821	0.77608034	0.773958627	0.765895925
44853	0.776083283	0.773960497	0.765896137
44906	0.776096099	0.773962122	0.765900468
44924	0.776097317	0.77396226	0.765900733
44928	0.776099037	0.773964471	0.765909564
44945	0.776101037	0.773967284	0.765912844
44955	0.776102981	0.773971915	0.765916039
44992	0.776103014	0.773979715	0.765916296
45034	0.776103142	0.773981258	0.765928075
45207	0.776105383	0.773992532	0.765928837
45281	0.776120171	0.773997677	0.765932792
45316	0.776131458	0.774065945	0.765933424
45347	0.77615694	0.774079511	0.7659351
45418	0.776157286	0.774080298	0.765942081
45489	0.77615733	0.774087711	0.765942115
45603	0.776167829	0.774134973	0.765971008
45607	0.776173281	0.774137304	0.765972147
45660	0.776173346	0.774148712	0.765980878
45668	0.77617888	0.774161138	0.765981239
45675	0.776185505	0.77416836	0.766180023
45716	0.776189217	0.7741703	0.766180124
45800	0.776189412	0.774195448	0.76619791
45897	0.776189947	0.774198604	0.766208661
45927	0.776199797	0.774233149	0.766214878
45935	0.776199815	0.774243181	0.766215172
45955	0.776227325	0.774255378	0.766223193
45994	0.776228679	0.774311376	0.766223721
46043	0.776228711	0.774312053	0.766234328
46057	0.776230396	0.774383532	0.766236681
46092	0.776241608	0.774384209	0.766236965
46103	0.776253167	0.774384564	0.766239284
46155	0.776253473	0.774385165	0.766239577
46163	0.776255416	0.774385899	0.766247729
46178	0.776258792	0.774386376	0.766253828
46267	0.776260617	0.774387108	0.766261098
46369	0.776322197	0.774387899	0.766261687
46375	0.77632253	0.774388774	0.76626781
46382	0.77639268	0.77439255	0.766268773
46485	0.776432221	0.774401125	0.766272833
46535	0.776451706	0.774408762	0.766273361
46552	0.776454757	0.774409426	0.766275595
46598	0.776462686	0.774409733	0.766305394
46620	0.776463315	0.774410023	0.766403229
46639	0.776473339	0.774410727	0.766406303
46667	0.77647395	0.774413649	0.766419631
46669	0.776497218	0.7744141	0.766419671
46731	0.776513508	0.774414834	0.766424212
46734	0.776520491	0.774416081	0.766482649
46829	0.776521217	0.774434636	0.766486296
46909	0.776524343	0.774438165	0.766521793
46944	0.776525236	0.774439879	0.766526688
46970	0.776528664	0.774440706	0.766581219
46984	0.776532093	0.774440731	0.766587046
46988	0.776541047	0.774451796	0.766587293
46997	0.776542401	0.774452531	0.766682093
47022	0.776546682	0.774452801	0.766716566
47046	0.776589028	0.774454299	0.766725926
47053	0.776590086	0.774457507	0.766732356
47150	0.77659999	0.774462194	0.766733706
47169	0.776652484	0.774463475	0.766734596
47188	0.77667718	0.77446967	0.766735564
47259	0.776797848	0.774471087	0.766735626
47287	0.776797915	0.774482446	0.76673907
47288	0.776804844	0.774485588	0.766739101
47336	0.776805308	0.774493451	0.766739121
47350	0.776834806	0.774495703	0.766746625
47353	0.776835318	0.774502829	0.766747077
47357	0.77683652	0.774535724	0.766757406
47362	0.776843267	0.774539172	0.766757425
47367	0.776843823	0.774545315	0.766760794
47368	0.776851232	0.774548164	0.766776015
47370	0.776852286	0.774551499	0.766784631
47372	0.776863234	0.774552377	0.766786369
47393	0.776863851	0.774560097	0.766789296
47399	0.776864224	0.774564451	0.766792614
47400	0.776872749	0.774566672	0.766794013
47401	0.776880395	0.774569555	0.766794091
47402	0.776880514	0.77458638	0.766796277
47410	0.776881747	0.774587514	0.766796377
47429	0.77688952	0.774588018	0.766797278
47430	0.776896356	0.774588856	0.766800722
47431	0.776897535	0.774602192	0.766801047
47442	0.776902288	0.774602747	0.766801255
47446	0.77690584	0.774603053	0.766801967
47479	0.776907137	0.774603072	0.766802246
47484	0.776923518	0.774605188	0.766805875
47498	0.776937014	0.774606274	0.76681227
47519	0.77694544	0.774607694	0.766814127
47520	0.776952433	0.774607764	0.766828032
47561	0.776957065	0.774607854	0.766833673
47581	0.776958167	0.774608397	0.766838208
47594	0.776958787	0.774609409	0.766857424
47597	0.776971099	0.774609637	0.766872819
47611	0.776982797	0.774609741	0.766875435
47638	0.776984882	0.774609922	0.766875452
47712	0.776988749	0.774611131	0.766875804
47773	0.776990107	0.774611709	0.766884377
47789	0.776998938	0.774615407	0.766885757
47825	0.777006267	0.774615421	0.766886118
47838	0.777016169	0.774616867	0.766887842
47872	0.777016801	0.774618064	0.766912042
47936	0.777019694	0.774621112	0.766915539
47950	0.777020247	0.774622276	0.766917383
47987	0.777021049	0.774622566	0.766929679
48007	0.777021137	0.774623941	0.766938571
48074	0.777053556	0.774626063	0.766944916
48076	0.777054446	0.774633264	0.766945148
48089	0.777055166	0.774640234	0.76694817
48101	0.777084281	0.774643532	0.766951279
48128	0.777094273	0.774643674	0.766951948
48204	0.777103132	0.774659739	0.767008554
48208	0.777107093	0.774660332	0.767010008
48227	0.777118156	0.7746706	0.767013595
48321	0.777121264	0.774693924	0.767033732
48329	0.777129987	0.774696276	0.76703379
48446	0.777130481	0.774699935	0.767038837
48451	0.777137367	0.774706127	0.767040853
48496	0.777148634	0.774709333	0.767040945
48522	0.777148779	0.774736566	0.767054779
48523	0.777192103	0.774740828	0.767055448
48525	0.777196483	0.774746225	0.767055696
48526	0.777196803	0.774746641	0.76705691
48531	0.777198628	0.774746723	0.767075152
48539	0.777198674	0.774748474	0.767081442
48541	0.77721417	0.774748906	0.767086363
48567	0.777217121	0.774749583	0.767086766
48577	0.777217501	0.77475026	0.767089317
48585	0.777219404	0.774752175	0.767105669
48586	0.777222153	0.774753956	0.767110487
48596	0.777263768	0.774755445	0.767110529
48630	0.777264577	0.774755496	0.767113141
48780	0.777265813	0.774756603	0.767113494
48805	0.777265867	0.774784427	0.767113916
48820	0.777267329	0.774784532	0.7671152
48857	0.777269641	0.774787388	0.767123702
48897	0.777270152	0.774793498	0.767124129
48900	0.777278068	0.77480252	0.767233091
48916	0.77734474	0.774802926	0.767233924
48917	0.777345192	0.774803073	0.767256402
48936	0.777345773	0.774808963	0.767256476
48940	0.777345972	0.774811106	0.767264011
48965	0.777346713	0.774820794	0.767265059
49003	0.777346921	0.774821139	0.767267427
49004	0.777347242	0.774827655	0.767267845
