# date, startedDateTime,TTFB,renderStart,onContentLoaded,onLoad,fullyLoaded,visualComplete,PageSpeed,SpeedIndex,rank,reqTotal,reqHtml,reqJS,reqCSS,reqImg,reqGif,reqJpg,reqPng,reqFont,reqFlash,reqJson,reqOther,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,bytesGif,bytesJpg,bytesPng,bytesFont,bytesFlash,bytesJson,bytesOther,bytesHtmlDoc,numDomains,maxDomainReqs,numRedirects,numErrors,numGlibs,numHttps,numCompressed,numDomElements,maxageNull,maxage0,maxage1,maxage30,maxage365,maxageMore,gzipTotal,gzipSavings
2012-03-15T00:00:00,7.516977225,7.236338709,7.299083716,0,7.247724996,7.257376401,7.235628869,7.50070956,7.321648676,7.323017001,7.223424202,6.989649266,7.154963799,7.153136946,7.163062114,7.025170581,6.761814154,7.020717152,4.863563158,6.454288202,0,6.709463074,7.140768988,7.047441118,7.173324088,6.96370525,6.999139237,6.556179616,6.759657544,6.594622524,4.243769636,6.007499525,0,4.656773419,7.010029378,7.167139324,7.199501832,6.557088986,5.322914051,5.402676405,5.741931552,7.091176855,7.132390172,0,6.983087617,6.545729108,6.469797416,6.209221367,5.392022905,7.19014347,6.29206306
2012-04-01T00:00:00,7.498869734,6.95653334,7.199241636,0,7.172798704,7.174531149,7.142040784,7.481957312,7.113983532,7.311199174,7.191901449,6.938298401,7.113892787,7.129972025,7.133573465,6.980996541,6.737519303,6.975793397,4.905816521,6.390147952,0,6.732907678,7.103053814,7.012649797,7.133812913,6.933942641,6.942201577,6.395733543,6.699660084,6.588754768,4.244762641,5.949246532,0,4.666970467,7.010824902,7.114335215,7.170417023,6.442864232,5.225506748,5.530938953,5.770462908,7.055640271,7.100957606,0,6.962949687,6.496774985,6.420998265,6.197818386,5.311840902,7.151010207,6.264836929
2012-04-15T00:00:00,7.497761701,7.133934909,7.314278636,0,7.257206675,7.264579846,7.238688727,7.480598029,7.309502819,7.306604059,7.212080566,6.978589287,7.141854122,7.13523352,7.148386843,7.003998578,6.75258554,6.988294167,4.867157398,6.357653186,0,6.753680951,7.126528927,7.038378138,7.154936686,6.93593514,6.979622045,6.42463882,6.738023524,6.635936828,4.201903264,5.997293429,0,4.639004186,7.009437711,7.14164674,7.191030796,6.534740938,5.318955198,5.519693504,5.754748725,7.087767313,7.113493805,0,7.000546734,6.50989072,6.435599741,6.243862554,5.359572222,7.168358788,6.27722047
2012-05-01T00:00:00,7.509883061,7.324754432,7.309385911,0,7.258168703,7.276022115,7.24725286,7.493277413,7.303864333,7.236762778,7.216851408,6.963199872,7.143190053,7.140246582,7.160358496,7.00616465,6.763748105,7.010384979,4.835391142,6.36062318,0,6.736318196,7.136928638,7.030897093,7.162516217,6.936566186,6.992651277,6.381008236,6.752628831,6.620816063,4.219886018,6.020060056,0,4.665893987,7.016207974,7.141381262,7.197357232,6.461187886,5.148056046,5.538232168,5.804022898,7.087738364,7.124520986,0,6.995730865,6.52065607,6.444720726,6.223849794,5.372491455,7.167917949,6.253032945
2012-05-15T00:00:00,7.514254653,7.3218968,7.331803462,0,7.250333314,7.259849219,7.238990704,7.498665115,7.319031659,7.287873784,7.222297149,6.991482809,7.146191305,7.131528936,7.164246714,7.014026671,6.779725787,7.019170247,4.89933384,6.348351243,0,6.760871756,7.139433547,7.058170331,7.158897939,6.96309531,6.995248317,6.331948194,6.762451432,6.659334661,4.317057212,6.090948984,0,4.467851775,7.013191305,7.155794347,7.203216375,6.504610623,5.258968885,5.574516033,5.855866754,7.098127106,7.141323373,0,7.008757654,6.529187102,6.467622263,6.27584299,5.422976664,7.171394125,6.286780455
2012-06-01T00:00:00,7.396948603,7.188090626,7.160527064,0,7.11530139,7.119103768,7.103648901,7.380138646,7.179825665,7.194092546,7.097705919,6.867696617,7.019986454,6.992911321,7.03565718,6.891094709,6.63795476,6.903392686,4.875226771,6.247915863,0,6.625011941,7.01218801,6.947609284,7.049305741,6.820808382,6.867096061,6.417828811,6.628146336,6.491839519,4.273968661,5.840321941,0,4.45233641,6.895069879,7.038859898,7.073729131,6.35042035,5.148322508,5.511308721,5.743299765,6.975177581,7.023747519,0,6.869889043,6.42092701,6.326784861,6.126484004,5.304039473,7.052250976,6.1497387
2012-06-15T00:00:00,7.510430556,7.312279754,7.321421906,0,7.24513093,7.259267642,7.22545352,7.493569457,7.295439072,7.305081679,7.205000086,6.990354526,7.138655008,7.120548826,7.138271828,7.001903576,6.723854611,7.008569121,5.053308219,6.343266441,0,6.747773265,7.123993639,7.044841919,7.163912547,6.922382325,6.976240914,6.445916055,6.720993671,6.646332237,4.535730379,5.94748365,0,4.5189725,6.985790737,7.156998937,7.177588364,6.420784438,5.183267808,5.690574489,5.863409023,7.085548415,7.12503298,0,6.993094157,6.51379417,6.434588384,6.240373794,5.392630889,7.167981728,6.304497233
2012-07-01T00:00:00,7.570958583,7.253206011,7.323802776,0,7.277031914,7.298748781,7.270074468,7.554253632,7.340275314,7.191931966,7.257583731,7.036151646,7.190859246,7.141053199,7.192931304,7.026184637,6.785227607,7.073590545,5.104299736,6.327326595,0,6.786679219,7.16415844,7.09929453,7.214464533,6.947405822,7.000087255,6.457216352,6.742635494,6.633666809,4.601968793,5.912937416,0,4.453745959,7.083196479,7.202087673,7.230223365,6.527786445,5.287820822,5.691119128,5.89964484,7.142452298,7.183842858,0,7.03191925,6.568927509,6.484140267,6.33581019,5.443095322,7.229520775,6.29190978
2012-07-15T00:00:00,7.570958583,7.045615533,7.238591754,0,7.231010045,7.248955204,7.219429497,7.554359766,7.20367524,7.071799245,7.248671825,7.054124968,7.179231551,7.148096508,7.178951749,7.013238542,6.75851125,7.074907205,5.105177054,6.332801243,0,6.81516439,7.175001282,7.127265283,7.186384157,6.94446316,6.99873125,6.361552904,6.736066171,6.662776319,4.527740814,6.055603155,0,4.788250038,7.071388755,7.200624685,7.220344037,6.543516064,5.287574623,5.675342653,5.872330566,7.135761351,7.167502735,0,7.032904378,6.56174171,6.471071311,6.337166879,5.450406866,7.225772231,6.282773235
2012-08-01T00:00:00,7.566828479,7.30822431,7.3015186,0,7.269285594,7.290378903,7.265054725,7.551675131,7.333469218,7.32132982,7.246187347,7.053579827,7.178485732,7.140145035,7.178761012,7.032267071,6.763165524,7.080517615,5.15618138,6.328810857,0,6.774539274,7.184343356,7.113544952,7.205703262,6.955074913,7.020847536,6.404227594,6.769137618,6.691482201,4.647855476,6.059414167,0,4.853653023,7.070095251,7.19661104,7.223877997,6.558421681,5.207748325,5.691232373,5.900469238,7.128168664,7.176745355,0,7.031470941,6.559677382,6.482447016,6.380388832,5.467883511,7.221143984,6.318585828
